meeting_date,track_name,race_number,race_distance,track_condition,race_class,runner_name,runner_number,barrier_draw,weight_kg,jockey,trainer,jt_pair,fixed_odds_win,fixed_odds_win_open,odds_drift,win_rate_last5,place_rate_last5,jt_pair_win_rate,form_rating_dfs,early_speed_rating,early_speed_band,win_flag
2025-07-05,TRACK_13,6,2000,Firm2,CL5,HORSE_253_12,13,4,58.0,JOCKEY_62,TRAINER_30,JOCKEY_60 / TRAINER_4,37.57,37.68,-0.11,0.2807,0.5468,0.0246,94.0,48,MIDFIELD,0
2025-07-05,TRACK_13,6,2000,Firm2,CL5,HORSE_253_13,14,7,54.6,JOCKEY_21,TRAINER_6,JOCKEY_52 / TRAINER_28,11.92,11.88,0.04,0.3848,0.5039,0.0277,80.0,51,MIDFIELD,0
2025-11-28,TRACK_14,7,1000,Good3,CL5,HORSE_254_0,1,11,55.1,JOCKEY_63,TRAINER_38,JOCKEY_28 / TRAINER_46,35.27,34.85,0.42,0.2142,0.3148,0.0474,83.0,20,LEADER,0
2025-11-28,TRACK_14,7,1000,Good3,CL5,HORSE_254_1,2,7,60.1,JOCKEY_41,TRAINER_1,JOCKEY_26 / TRAINER_0,4.32,6.25,-1.93,0.1648,0.4826,0.0157,82.0,34,MIDFIELD,1
2025-11-28,TRACK_14,7,1000,Good3,CL5,HORSE_254_2,3,2,58.2,JOCKEY_31,TRAINER_1,JOCKEY_52 / TRAINER_43,2.22,1.2,1.02,0.3855,0.7662,0.118,77.0,84,BACKMARKER,0
2025-11-28,TRACK_14,7,1000,Good3,CL5,HORSE_254_3,4,3,58.7,JOCKEY_55,TRAINER_13,JOCKEY_29 / TRAINER_24,40.72,42.89,-2.17,0.1098,0.4554,0.1672,70.0,88,BACKMARKER,0
2025-11-28,TRACK_14,7,1000,Good3,CL5,HORSE_254_4,5,10,57.1,JOCKEY_34,TRAINER_16,JOCKEY_22 / TRAINER_47,30.48,31.93,-1.45,0.2609,0.5528,0.2914,73.0,35,MIDFIELD,0
2025-11-28,TRACK_14,7,1000,Good3,CL5,HORSE_254_5,6,9,59.7,JOCKEY_42,TRAINER_33,JOCKEY_39 / TRAINER_39,28.72,28.02,0.7,0.0478,0.3243,0.1171,93.0,35,MIDFIELD,0
2025-11-28,TRACK_14,7,1000,Good3,CL5,HORSE_254_6,7,1,54.3,JOCKEY_3,TRAINER_10,JOCKEY_68 / TRAINER_32,11.11,11.26,-0.15,0.2429,0.4285,0.2715,60.0,84,BACKMARKER,0
2025-11-28,TRACK_14,7,1000,Good3,CL5,HORSE_254_7,8,6,57.9,JOCKEY_70,TRAINER_30,JOCKEY_48 / TRAINER_20,31.74,31.31,0.43,0.3483,0.5159,0.091,66.0,48,MIDFIELD,0
2025-11-28,TRACK_14,7,1000,Good3,CL5,HORSE_254_8,9,4,57.4,JOCKEY_54,TRAINER_7,JOCKEY_55 / TRAINER_41,7.64,7.19,0.46,0.0457,0.1962,0.1914,95.0,29,LEADER,0
2025-11-28,TRACK_14,7,1000,Good3,CL5,HORSE_254_9,10,8,60.0,JOCKEY_16,TRAINER_1,JOCKEY_69 / TRAINER_13,16.65,16.29,0.37,0.028,0.2453,0.1114,89.0,77,BACKMARKER,0
2025-11-28,TRACK_14,7,1000,Good3,CL5,HORSE_254_10,11,13,56.1,JOCKEY_40,TRAINER_48,JOCKEY_2 / TRAINER_49,23.65,24.9,-1.25,0.1155,0.3668,0.0647,67.0,54,MIDFIELD,0
2025-11-28,TRACK_14,7,1000,Good3,CL5,HORSE_254_11,12,12,55.9,JOCKEY_57,TRAINER_4,JOCKEY_49 / TRAINER_24,18.08,18.15,-0.07,0.2577,0.3799,0.213,61.0,90,BACKMARKER,0
2025-11-28,TRACK_14,7,1000,Good3,CL5,HORSE_254_12,13,5,56.6,JOCKEY_39,TRAINER_46,JOCKEY_12 / TRAINER_25,12.49,11.0,1.49,0.299,0.5146,0.0639,70.0,88,BACKMARKER,0
2025-06-12,TRACK_15,8,1200,Good4,CL3,HORSE_255_0,1,11,60.3,JOCKEY_4,TRAINER_1,JOCKEY_15 / TRAINER_23,39.38,39.83,-0.45,0.3136,0.4148,0.2411,77.0,24,LEADER,0
2025-06-12,TRACK_15,8,1200,Good4,CL3,HORSE_255_1,2,2,60.8,JOCKEY_17,TRAINER_13,JOCKEY_63 / TRAINER_32,9.27,8.03,1.24,0.3474,0.6685,0.0104,98.0,13,LEADER,0
2025-06-12,TRACK_15,8,1200,Good4,CL3,HORSE_255_2,3,9,59.3,JOCKEY_22,TRAINER_35,JOCKEY_39 / TRAINER_11,9.5,10.04,-0.53,0.1976,0.3593,0.2705,71.0,13,LEADER,0
2025-06-12,TRACK_15,8,1200,Good4,CL3,HORSE_255_3,4,1,61.1,JOCKEY_56,TRAINER_45,JOCKEY_1 / TRAINER_13,15.06,14.78,0.29,0.2845,0.3923,0.0709,96.0,21,LEADER,0
2025-06-12,TRACK_15,8,1200,Good4,CL3,HORSE_255_4,5,8,58.5,JOCKEY_2,TRAINER_21,JOCKEY_20 / TRAINER_15,21.6,21.66,-0.06,0.1899,0.5844,0.1998,88.0,23,LEADER,0
2025-06-12,TRACK_15,8,1200,Good4,CL3,HORSE_255_5,6,3,59.7,JOCKEY_42,TRAINER_26,JOCKEY_61 / TRAINER_38,21.62,23.11,-1.5,0.208,0.5288,0.2075,100.0,97,BACKMARKER,0
2025-06-12,TRACK_15,8,1200,Good4,CL3,HORSE_255_6,7,4,60.2,JOCKEY_30,TRAINER_27,JOCKEY_58 / TRAINER_19,31.38,30.75,0.64,0.0456,0.267,0.1184,60.0,28,LEADER,0
2025-06-12,TRACK_15,8,1200,Good4,CL3,HORSE_255_7,8,6,60.6,JOCKEY_40,TRAINER_36,JOCKEY_16 / TRAINER_9,5.4,3.94,1.47,0.2145,0.5258,0.2025,103.0,82,BACKMARKER,0
2025-06-12,TRACK_15,8,1200,Good4,CL3,HORSE_255_8,9,5,60.0,JOCKEY_5,TRAINER_13,JOCKEY_14 / TRAINER_9,29.86,30.48,-0.62,0.3386,0.5382,0.1998,60.0,15,LEADER,0
2025-06-12,TRACK_15,8,1200,Good4,CL3,HORSE_255_9,10,7,61.2,JOCKEY_39,TRAINER_3,JOCKEY_17 / TRAINER_40,1.88,2.46,-0.58,0.3936,0.6217,0.2352,92.0,68,BACKMARKER,1
2025-06-12,TRACK_15,8,1200,Good4,CL3,HORSE_255_10,11,10,57.8,JOCKEY_2,TRAINER_26,JOCKEY_74 / TRAINER_1,27.8,28.06,-0.26,0.0426,0.4196,0.1991,93.0,50,MIDFIELD,0
2025-05-03,TRACK_16,1,1600,Soft7,MSW,HORSE_256_0,1,6,61.8,JOCKEY_69,TRAINER_45,JOCKEY_60 / TRAINER_49,38.29,38.32,-0.04,0.2131,0.4978,0.0024,67.0,51,MIDFIELD,0
2025-05-03,TRACK_16,1,1600,Soft7,MSW,HORSE_256_1,2,5,54.0,JOCKEY_30,TRAINER_40,JOCKEY_55 / TRAINER_36,7.63,7.22,0.41,0.231,0.6105,0.2954,74.0,99,BACKMARKER,0
2025-05-03,TRACK_16,1,1600,Soft7,MSW,HORSE_256_2,3,4,56.1,JOCKEY_62,TRAINER_45,JOCKEY_47 / TRAINER_28,3.25,2.59,0.66,0.368,0.6865,0.207,77.0,68,BACKMARKER,0
2025-05-03,TRACK_16,1,1600,Soft7,MSW,HORSE_256_3,4,2,58.9,JOCKEY_55,TRAINER_18,JOCKEY_62 / TRAINER_46,23.75,23.06,0.69,0.2333,0.4562,0.1462,63.0,14,LEADER,0
2025-05-03,TRACK_16,1,1600,Soft7,MSW,HORSE_256_4,5,3,58.0,JOCKEY_48,TRAINER_12,JOCKEY_72 / TRAINER_6,33.51,35.13,-1.62,0.1775,0.4018,0.1612,79.0,42,MIDFIELD,0
2025-05-03,TRACK_16,1,1600,Soft7,MSW,HORSE_256_5,6,9,55.9,JOCKEY_61,TRAINER_31,JOCKEY_8 / TRAINER_31,23.48,25.79,-2.31,0.1396,0.2427,0.0316,80.0,14,LEADER,0
2025-05-03,TRACK_16,1,1600,Soft7,MSW,HORSE_256_6,7,1,61.9,JOCKEY_76,TRAINER_44,JOCKEY_20 / TRAINER_37,1.2,1.22,-0.02,0.2634,0.6096,0.1688,80.0,88,BACKMARKER,1
2025-05-03,TRACK_16,1,1600,Soft7,MSW,HORSE_256_7,8,13,55.5,JOCKEY_55,TRAINER_8,JOCKEY_20 / TRAINER_33,7.92,7.96,-0.04,0.3597,0.7406,0.1332,84.0,84,BACKMARKER,0
2025-05-03,TRACK_16,1,1600,Soft7,MSW,HORSE_256_8,9,11,58.5,JOCKEY_20,TRAINER_20,JOCKEY_70 / TRAINER_19,34.14,32.68,1.46,0.1807,0.3581,0.009,68.0,51,MIDFIELD,0
2025-05-03,TRACK_16,1,1600,Soft7,MSW,HORSE_256_9,10,10,54.9,JOCKEY_69,TRAINER_40,JOCKEY_20 / TRAINER_28,22.25,23.2,-0.96,0.2215,0.6021,0.1497,70.0,33,LEADER,0
2025-05-03,TRACK_16,1,1600,Soft7,MSW,HORSE_256_10,11,7,54.4,JOCKEY_49,TRAINER_36,JOCKEY_17 / TRAINER_35,12.08,10.81,1.26,0.1796,0.572,0.0516,82.0,74,BACKMARKER,0
2025-05-03,TRACK_16,1,1600,Soft7,MSW,HORSE_256_11,12,12,57.9,JOCKEY_79,TRAINER_23,JOCKEY_31 / TRAINER_27,17.59,20.04,-2.45,0.2234,0.4313,0.1928,88.0,26,LEADER,0
2025-05-03,TRACK_16,1,1600,Soft7,MSW,HORSE_256_12,13,8,60.4,JOCKEY_22,TRAINER_47,JOCKEY_29 / TRAINER_16,31.39,30.34,1.05,0.255,0.6,0.0788,77.0,79,BACKMARKER,0
2025-05-14,TRACK_17,2,1300,Soft7,CL5,HORSE_257_0,1,7,56.4,JOCKEY_20,TRAINER_26,JOCKEY_15 / TRAINER_22,3.29,3.43,-0.14,0.1365,0.518,0.1934,94.0,17,LEADER,1
2025-05-14,TRACK_17,2,1300,Soft7,CL5,HORSE_257_1,2,10,57.9,JOCKEY_71,TRAINER_34,JOCKEY_65 / TRAINER_35,28.4,28.4,-0.0,0.2537,0.5966,0.1072,94.0,75,BACKMARKER,0
2025-05-14,TRACK_17,2,1300,Soft7,CL5,HORSE_257_2,3,3,60.0,JOCKEY_26,TRAINER_18,JOCKEY_78 / TRAINER_0,22.13,22.38,-0.25,0.1868,0.3267,0.1915,77.0,27,LEADER,0
2025-05-14,TRACK_17,2,1300,Soft7,CL5,HORSE_257_3,4,5,57.2,JOCKEY_20,TRAINER_48,JOCKEY_66 / TRAINER_6,16.8,17.31,-0.51,0.3492,0.6656,0.2782,93.0,31,LEADER,0
2025-05-14,TRACK_17,2,1300,Soft7,CL5,HORSE_257_4,5,6,61.6,JOCKEY_67,TRAINER_2,JOCKEY_52 / TRAINER_13,31.37,32.32,-0.95,0.2356,0.5462,0.1389,77.0,38,MIDFIELD,0
2025-05-14,TRACK_17,2,1300,Soft7,CL5,HORSE_257_5,6,4,55.7,JOCKEY_53,TRAINER_3,JOCKEY_11 / TRAINER_38,13.93,14.73,-0.8,0.2661,0.5348,0.1027,83.0,25,LEADER,0
2025-05-14,TRACK_17,2,1300,Soft7,CL5,HORSE_257_6,7,8,57.6,JOCKEY_50,TRAINER_4,JOCKEY_24 / TRAINER_48,27.93,26.76,1.18,0.3072,0.6795,0.0252,90.0,88,BACKMARKER,0
2025-05-14,TRACK_17,2,1300,Soft7,CL5,HORSE_257_7,8,11,58.8,JOCKEY_58,TRAINER_7,JOCKEY_11 / TRAINER_16,38.07,37.18,0.89,0.3957,0.6096,0.1882,84.0,18,LEADER,0
2025-05-14,TRACK_17,2,1300,Soft7,CL5,HORSE_257_8,9,1,58.3,JOCKEY_2,TRAINER_21,JOCKEY_23 / TRAINER_28,6.08,4.55,1.53,0.2895,0.4333,0.2029,62.0,27,LEADER,0
2025-05-14,TRACK_17,2,1300,Soft7,CL5,HORSE_257_9,10,2,61.6,JOCKEY_9,TRAINER_25,JOCKEY_17 / TRAINER_49,5.65,5.47,0.17,0.1772,0.3316,0.1121,62.0,30,LEADER,0
2025-05-14,TRACK_17,2,1300,Soft7,CL5,HORSE_257_10,11,9,56.6,JOCKEY_18,TRAINER_16,JOCKEY_10 / TRAINER_43,18.62,18.12,0.5,0.3464,0.7299,0.1927,66.0,17,LEADER,0
2025-09-26,TRACK_18,3,1000,Good3,CL3,HORSE_258_0,1,8,59.6,JOCKEY_34,TRAINER_11,JOCKEY_55 / TRAINER_4,3.99,2.93,1.06,0.2995,0.6744,0.1613,104.0,35,MIDFIELD,1
2025-09-26,TRACK_18,3,1000,Good3,CL3,HORSE_258_1,2,14,60.0,JOCKEY_31,TRAINER_31,JOCKEY_60 / TRAINER_31,18.39,18.08,0.31,0.1742,0.4622,0.0601,88.0,90,BACKMARKER,0
2025-09-26,TRACK_18,3,1000,Good3,CL3,HORSE_258_2,3,9,59.9,JOCKEY_31,TRAINER_42,JOCKEY_53 / TRAINER_4,38.48,39.18,-0.7,0.2424,0.6384,0.2142,67.0,61,MIDFIELD,0
2025-09-26,TRACK_18,3,1000,Good3,CL3,HORSE_258_3,4,4,57.4,JOCKEY_49,TRAINER_29,JOCKEY_65 / TRAINER_40,11.05,12.29,-1.24,0.2117,0.4262,0.0291,93.0,45,MIDFIELD,0
2025-09-26,TRACK_18,3,1000,Good3,CL3,HORSE_258_4,5,5,58.9,JOCKEY_16,TRAINER_47,JOCKEY_61 / TRAINER_1,2.9,3.43,-0.53,0.1575,0.5425,0.2299,86.0,96,BACKMARKER,0
2025-09-26,TRACK_18,3,1000,Good3,CL3,HORSE_258_5,6,3,58.8,JOCKEY_13,TRAINER_44,JOCKEY_53 / TRAINER_33,37.99,39.76,-1.77,0.3376,0.4465,0.0487,67.0,43,MIDFIELD,0
2025-09-26,TRACK_18,3,1000,Good3,CL3,HORSE_258_6,7,11,59.8,JOCKEY_52,TRAINER_38,JOCKEY_71 / TRAINER_18,32.07,32.82,-0.75,0.2911,0.478,0.2926,64.0,13,LEADER,0
2025-09-26,TRACK_18,3,1000,Good3,CL3,HORSE_258_7,8,1,58.0,JOCKEY_2,TRAINER_48,JOCKEY_70 / TRAINER_16,11.44,11.03,0.42,0.1373,0.4411,0.2821,102.0,64,MIDFIELD,0
2025-09-26,TRACK_18,3,1000,Good3,CL3,HORSE_258_8,9,10,58.1,JOCKEY_70,TRAINER_35,JOCKEY_32 / TRAINER_26,15.71,15.54,0.16,0.2154,0.4981,0.0652,64.0,48,MIDFIELD,0
2025-09-26,TRACK_18,3,1000,Good3,CL3,HORSE_258_9,10,6,59.5,JOCKEY_4,TRAINER_20,JOCKEY_65 / TRAINER_28,30.29,30.14,0.16,0.3347,0.5881,0.176,80.0,66,MIDFIELD,0
2025-09-26,TRACK_18,3,1000,Good3,CL3,HORSE_258_10,11,7,55.4,JOCKEY_28,TRAINER_14,JOCKEY_39 / TRAINER_16,19.54,18.49,1.05,0.3384,0.5822,0.0823,104.0,65,MIDFIELD,0
2025-09-26,TRACK_18,3,1000,Good3,CL3,HORSE_258_11,12,2,59.2,JOCKEY_1,TRAINER_29,JOCKEY_2 / TRAINER_18,24.78,23.76,1.02,0.0939,0.3278,0.1398,99.0,66,MIDFIELD,0
2025-09-26,TRACK_18,3,1000,Good3,CL3,HORSE_258_12,13,13,55.2,JOCKEY_38,TRAINER_36,JOCKEY_71 / TRAINER_8,21.14,20.05,1.09,0.3603,0.6138,0.2496,97.0,40,MIDFIELD,0
2025-09-26,TRACK_18,3,1000,Good3,CL3,HORSE_258_13,14,12,59.8,JOCKEY_11,TRAINER_3,JOCKEY_25 / TRAINER_13,5.85,5.18,0.67,0.3879,0.6596,0.0312,93.0,32,LEADER,0
2025-09-26,TRACK_18,3,1000,Good3,CL3,HORSE_258_14,15,15,57.1,JOCKEY_40,TRAINER_27,JOCKEY_13 / TRAINER_32,32.72,31.6,1.13,0.3697,0.5766,0.0477,81.0,38,MIDFIELD,0
2025-06-06,TRACK_19,4,1000,Firm2,CL3,HORSE_259_0,1,6,55.9,JOCKEY_33,TRAINER_9,JOCKEY_11 / TRAINER_42,24.77,24.69,0.08,0.1177,0.4688,0.059,87.0,88,BACKMARKER,0
2025-06-06,TRACK_19,4,1000,Firm2,CL3,HORSE_259_1,2,1,57.4,JOCKEY_1,TRAINER_2,JOCKEY_65 / TRAINER_38,7.85,8.11,-0.26,0.2313,0.5783,0.021,60.0,61,MIDFIELD,0
2025-06-06,TRACK_19,4,1000,Firm2,CL3,HORSE_259_2,3,10,55.0,JOCKEY_16,TRAINER_24,JOCKEY_69 / TRAINER_21,1.2,2.3,-1.1,0.0714,0.2767,0.1784,102.0,33,LEADER,1
2025-06-06,TRACK_19,4,1000,Firm2,CL3,HORSE_259_3,4,4,57.3,JOCKEY_68,TRAINER_16,JOCKEY_18 / TRAINER_2,8.46,8.94,-0.48,0.223,0.5416,0.1059,103.0,38,MIDFIELD,0
2025-06-06,TRACK_19,4,1000,Firm2,CL3,HORSE_259_4,5,8,60.5,JOCKEY_26,TRAINER_14,JOCKEY_9 / TRAINER_21,22.24,21.29,0.95,0.232,0.3839,0.2149,90.0,71,BACKMARKER,0
2025-06-06,TRACK_19,4,1000,Firm2,CL3,HORSE_259_5,6,7,55.3,JOCKEY_69,TRAINER_43,JOCKEY_24 / TRAINER_36,28.5,27.52,0.98,0.2774,0.5851,0.292,67.0,26,LEADER,0
2025-06-06,TRACK_19,4,1000,Firm2,CL3,HORSE_259_6,7,2,61.3,JOCKEY_4,TRAINER_10,JOCKEY_79 / TRAINER_47,14.06,12.43,1.63,0.0272,0.1523,0.143,98.0,36,MIDFIELD,0
2025-06-06,TRACK_19,4,1000,Firm2,CL3,HORSE_259_7,8,3,61.3,JOCKEY_2,TRAINER_1,JOCKEY_29 / TRAINER_26,24.11,22.69,1.43,0.2049,0.5301,0.0377,60.0,98,BACKMARKER,0
2025-06-06,TRACK_19,4,1000,Firm2,CL3,HORSE_259_8,9,5,58.1,JOCKEY_22,TRAINER_10,JOCKEY_5 / TRAINER_41,15.72,15.7,0.01,0.0987,0.3422,0.2448,82.0,89,BACKMARKER,0
2025-06-06,TRACK_19,4,1000,Firm2,CL3,HORSE_259_9,10,12,60.9,JOCKEY_55,TRAINER_41,JOCKEY_59 / TRAINER_0,16.05,15.59,0.46,0.2456,0.3664,0.2588,79.0,39,MIDFIELD,0
2025-06-06,TRACK_19,4,1000,Firm2,CL3,HORSE_259_10,11,11,59.7,JOCKEY_28,TRAINER_10,JOCKEY_36 / TRAINER_17,37.33,38.33,-1.0,0.0354,0.1405,0.2641,91.0,60,MIDFIELD,0
2025-06-06,TRACK_19,4,1000,Firm2,CL3,HORSE_259_11,12,9,56.9,JOCKEY_60,TRAINER_16,JOCKEY_49 / TRAINER_9,34.53,33.4,1.13,0.1162,0.4826,0.2306,66.0,47,MIDFIELD,0
2025-09-19,TRACK_20,5,1300,HVY8,BM64,HORSE_260_0,1,3,54.3,JOCKEY_50,TRAINER_34,JOCKEY_13 / TRAINER_2,36.19,35.66,0.53,0.0633,0.1636,0.182,93.0,87,BACKMARKER,0
2025-09-19,TRACK_20,5,1300,HVY8,BM64,HORSE_260_1,2,7,59.7,JOCKEY_33,TRAINER_13,JOCKEY_53 / TRAINER_38,20.91,20.46,0.45,0.1674,0.5578,0.0825,77.0,32,LEADER,0
2025-09-19,TRACK_20,5,1300,HVY8,BM64,HORSE_260_2,3,4,56.4,JOCKEY_15,TRAINER_30,JOCKEY_26 / TRAINER_0,15.23,15.44,-0.22,0.0015,0.1695,0.1778,99.0,19,LEADER,0
2025-09-19,TRACK_20,5,1300,HVY8,BM64,HORSE_260_3,4,6,57.7,JOCKEY_66,TRAINER_9,JOCKEY_63 / TRAINER_49,2.39,2.91,-0.52,0.2491,0.4726,0.1303,70.0,35,MIDFIELD,1
2025-09-19,TRACK_20,5,1300,HVY8,BM64,HORSE_260_4,5,10,61.8,JOCKEY_4,TRAINER_34,JOCKEY_42 / TRAINER_31,31.91,32.28,-0.37,0.1027,0.4084,0.2041,74.0,47,MIDFIELD,0
2025-09-19,TRACK_20,5,1300,HVY8,BM64,HORSE_260_5,6,2,55.7,JOCKEY_74,TRAINER_9,JOCKEY_6 / TRAINER_41,4.97,5.06,-0.09,0.1746,0.5494,0.0756,83.0,53,MIDFIELD,0
2025-09-19,TRACK_20,5,1300,HVY8,BM64,HORSE_260_6,7,8,54.9,JOCKEY_29,TRAINER_4,JOCKEY_33 / TRAINER_16,25.69,24.76,0.93,0.1359,0.3622,0.2047,72.0,78,BACKMARKER,0
2025-09-19,TRACK_20,5,1300,HVY8,BM64,HORSE_260_7,8,1,55.7,JOCKEY_21,TRAINER_23,JOCKEY_53 / TRAINER_21,8.51,8.48,0.02,0.3,0.6724,0.1901,80.0,83,BACKMARKER,0
2025-09-19,TRACK_20,5,1300,HVY8,BM64,HORSE_260_8,9,5,56.8,JOCKEY_67,TRAINER_44,JOCKEY_12 / TRAINER_10,37.32,38.55,-1.23,0.0221,0.1286,0.1852,65.0,36,MIDFIELD,0
2025-09-19,TRACK_20,5,1300,HVY8,BM64,HORSE_260_9,10,9,58.3,JOCKEY_78,TRAINER_22,JOCKEY_51 / TRAINER_31,14.33,15.4,-1.07,0.2802,0.6167,0.2521,63.0,29,LEADER,0
2025-03-19,TRACK_21,6,1400,Firm1,BM70,HORSE_261_0,1,1,55.3,JOCKEY_40,TRAINER_25,JOCKEY_54 / TRAINER_31,1.79,1.2,0.59,0.3968,0.5629,0.2232,100.0,11,LEADER,1
2025-03-19,TRACK_21,6,1400,Firm1,BM70,HORSE_261_1,2,4,58.5,JOCKEY_15,TRAINER_1,JOCKEY_2 / TRAINER_7,21.97,22.17,-0.2,0.0365,0.1906,0.2575,86.0,36,MIDFIELD,0
2025-03-19,TRACK_21,6,1400,Firm1,BM70,HORSE_261_2,3,5,55.1,JOCKEY_39,TRAINER_8,JOCKEY_75 / TRAINER_27,12.58,12.04,0.54,0.1637,0.4241,0.1126,71.0,95,BACKMARKER,0
2025-03-19,TRACK_21,6,1400,Firm1,BM70,HORSE_261_3,4,6,59.3,JOCKEY_48,TRAINER_42,JOCKEY_14 / TRAINER_8,30.89,31.24,-0.35,0.2574,0.632,0.1653,65.0,19,LEADER,0
2025-03-19,TRACK_21,6,1400,Firm1,BM70,HORSE_261_4,5,3,57.0,JOCKEY_24,TRAINER_17,JOCKEY_51 / TRAINER_29,17.77,16.78,0.99,0.3537,0.5869,0.0612,81.0,82,BACKMARKER,0
2025-03-19,TRACK_21,6,1400,Firm1,BM70,HORSE_261_5,6,2,55.8,JOCKEY_56,TRAINER_6,JOCKEY_65 / TRAINER_28,28.4,28.22,0.18,0.1215,0.2716,0.1345,91.0,31,LEADER,0
2025-08-12,TRACK_22,7,1200,Soft6,CL3,HORSE_262_0,1,5,54.1,JOCKEY_77,TRAINER_17,JOCKEY_17 / TRAINER_45,1.2,1.2,0.0,0.3071,0.5902,0.2006,77.0,28,LEADER,1
2025-08-12,TRACK_22,7,1200,Soft6,CL3,HORSE_262_1,2,6,55.1,JOCKEY_78,TRAINER_22,JOCKEY_30 / TRAINER_22,6.52,7.48,-0.96,0.3027,0.4729,0.1541,94.0,23,LEADER,0
2025-08-12,TRACK_22,7,1200,Soft6,CL3,HORSE_262_2,3,1,54.8,JOCKEY_38,TRAINER_0,JOCKEY_37 / TRAINER_33,19.4,19.97,-0.57,0.124,0.3369,0.0683,75.0,43,MIDFIELD,0
2025-08-12,TRACK_22,7,1200,Soft6,CL3,HORSE_262_3,4,2,56.7,JOCKEY_62,TRAINER_3,JOCKEY_44 / TRAINER_47,34.53,35.79,-1.26,0.209,0.407,0.139,74.0,29,LEADER,0
2025-08-12,TRACK_22,7,1200,Soft6,CL3,HORSE_262_4,5,4,59.4,JOCKEY_13,TRAINER_33,JOCKEY_41 / TRAINER_25,21.98,22.59,-0.61,0.0031,0.382,0.0804,70.0,55,MIDFIELD,0
2025-08-12,TRACK_22,7,1200,Soft6,CL3,HORSE_262_5,6,3,61.5,JOCKEY_58,TRAINER_27,JOCKEY_36 / TRAINER_13,10.51,12.67,-2.16,0.2744,0.6311,0.086,97.0,97,BACKMARKER,0
2025-08-12,TRACK_22,7,1200,Soft6,CL3,HORSE_262_6,7,7,54.7,JOCKEY_66,TRAINER_29,JOCKEY_20 / TRAINER_10,27.75,27.9,-0.14,0.2446,0.3989,0.2872,60.0,48,MIDFIELD,0
2025-04-17,TRACK_23,8,1800,Soft5,BM58,HORSE_263_0,1,6,55.1,JOCKEY_69,TRAINER_11,JOCKEY_52 / TRAINER_38,13.67,15.17,-1.5,0.0645,0.3861,0.1943,85.0,14,LEADER,0
2025-04-17,TRACK_23,8,1800,Soft5,BM58,HORSE_263_1,2,7,57.5,JOCKEY_13,TRAINER_6,JOCKEY_44 / TRAINER_14,33.56,35.36,-1.8,0.2994,0.5562,0.2238,78.0,76,BACKMARKER,0
2025-04-17,TRACK_23,8,1800,Soft5,BM58,HORSE_263_2,3,1,54.3,JOCKEY_79,TRAINER_27,JOCKEY_10 / TRAINER_47,25.8,24.0,1.81,0.2618,0.4394,0.265,61.0,60,MIDFIELD,0
2025-04-17,TRACK_23,8,1800,Soft5,BM58,HORSE_263_3,4,12,59.5,JOCKEY_42,TRAINER_16,JOCKEY_58 / TRAINER_46,32.3,33.26,-0.96,0.3777,0.5651,0.1609,90.0,17,LEADER,0
2025-04-17,TRACK_23,8,1800,Soft5,BM58,HORSE_263_4,5,9,57.7,JOCKEY_63,TRAINER_27,JOCKEY_27 / TRAINER_20,35.65,35.64,0.02,0.2531,0.4086,0.2977,98.0,58,MIDFIELD,0
2025-04-17,TRACK_23,8,1800,Soft5,BM58,HORSE_263_5,6,3,58.5,JOCKEY_33,TRAINER_23,JOCKEY_31 / TRAINER_48,6.6,6.37,0.22,0.0785,0.2619,0.0502,99.0,75,BACKMARKER,0
2025-04-17,TRACK_23,8,1800,Soft5,BM58,HORSE_263_6,7,11,59.6,JOCKEY_45,TRAINER_22,JOCKEY_19 / TRAINER_3,7.51,8.13,-0.62,0.3978,0.7352,0.2397,95.0,94,BACKMARKER,0
2025-04-17,TRACK_23,8,1800,Soft5,BM58,HORSE_263_7,8,2,60.1,JOCKEY_31,TRAINER_27,JOCKEY_35 / TRAINER_17,30.6,29.6,1.0,0.0833,0.3167,0.0796,70.0,80,BACKMARKER,0
2025-04-17,TRACK_23,8,1800,Soft5,BM58,HORSE_263_8,9,5,61.7,JOCKEY_38,TRAINER_34,JOCKEY_74 / TRAINER_42,24.99,27.06,-2.06,0.1035,0.3866,0.083,80.0,33,LEADER,0
2025-04-17,TRACK_23,8,1800,Soft5,BM58,HORSE_263_9,10,8,60.9,JOCKEY_29,TRAINER_27,JOCKEY_20 / TRAINER_3,17.76,18.76,-1.0,0.0327,0.3786,0.2555,92.0,71,BACKMARKER,0
2025-04-17,TRACK_23,8,1800,Soft5,BM58,HORSE_263_10,11,10,56.6,JOCKEY_28,TRAINER_26,JOCKEY_62 / TRAINER_49,17.04,17.68,-0.64,0.0298,0.1888,0.1341,92.0,70,BACKMARKER,0
2025-04-17,TRACK_23,8,1800,Soft5,BM58,HORSE_263_11,12,4,59.8,JOCKEY_76,TRAINER_21,JOCKEY_1 / TRAINER_29,1.2,1.2,0.0,0.0055,0.1196,0.081,87.0,27,LEADER,1
2025-05-07,TRACK_24,1,1800,Good3,BM70,HORSE_264_0,1,6,57.6,JOCKEY_19,TRAINER_11,JOCKEY_10 / TRAINER_40,30.08,29.37,0.71,0.1095,0.2531,0.0376,61.0,94,BACKMARKER,0
